Date,Open,High,Low,Close,Adj Close,Volume
2022-07-11,188.000000,188.376007,181.050003,185.369995,185.369995,2420300
2022-07-12,186.899994,190.210007,172.899994,174.389999,174.389999,4124500
2022-07-13,169.979996,178.740005,168.337997,174.970001,174.970001,2949200
2022-07-14,172.339996,174.669998,167.649994,172.750000,172.750000,2970500
2022-07-15,174.070007,179.220001,171.130005,177.899994,177.899994,2928300
2022-07-18,183.520004,183.520004,176.710007,177.250000,177.250000,2690500
2022-07-19,180.350006,180.710007,174.500000,180.550003,180.550003,2560000
2022-07-20,182.979996,187.539993,181.029999,184.300003,184.300003,3081700
2022-07-21,183.550003,189.240005,181.610001,189.000000,189.000000,2506900
2022-07-22,190.000000,193.919998,181.000000,183.529999,183.529999,2801600
2022-07-25,182.800003,184.074997,178.429993,182.619995,182.619995,1698800
2022-07-26,182.169998,182.610001,168.100006,169.169998,169.169998,3533700
2022-07-27,175.300003,178.705002,171.500000,176.960007,176.960007,2824900
2022-07-28,176.779999,182.550003,174.750000,182.089996,182.089996,2748100
2022-07-29,182.910004,184.000000,178.059998,183.600006,183.600006,2635100
2022-08-01,180.779999,187.649994,178.990005,183.300003,183.300003,2422400
2022-08-02,180.520004,189.639999,179.520004,188.139999,188.139999,2771300
2022-08-03,191.070007,197.139999,190.800003,195.320007,195.320007,3135100
2022-08-04,191.309998,192.000000,182.449997,189.240005,189.240005,5036300
2022-08-05,186.000000,192.610001,184.820007,191.169998,191.169998,2751000
2022-08-08,193.690002,197.479996,188.910004,189.520004,189.520004,3188800
2022-08-09,188.160004,190.000000,184.820007,186.779999,186.779999,1821500
2022-08-10,193.339996,201.740005,193.330002,200.800003,200.800003,3901300
2022-08-11,204.000000,205.729996,196.072998,198.059998,198.059998,2913300
2022-08-12,203.000000,203.000000,199.029999,200.869995,200.869995,1767200
2022-08-15,199.259995,202.899994,196.210007,201.820007,201.820007,2438000
2022-08-16,200.000000,201.070007,195.779999,200.410004,200.410004,2926200
2022-08-17,196.399994,198.509995,194.270004,196.889999,196.889999,2237600
2022-08-18,195.330002,197.250000,193.809998,195.759995,195.759995,1642600
2022-08-19,192.740005,193.500000,188.550003,190.520004,190.520004,2235600
2022-08-22,186.360001,188.649994,184.000000,185.880005,185.880005,2470500
2022-08-23,191.460007,193.889008,190.089996,192.360001,192.360001,3410200
2022-08-24,196.199997,199.410004,194.589996,194.619995,194.619995,3223100
2022-08-25,199.294998,203.669998,197.539993,202.940002,202.940002,3042300
2022-08-26,202.639999,202.699997,194.520004,194.559998,194.559998,3583600
2022-08-29,191.005005,197.190002,190.690002,192.050003,192.050003,2707000
2022-08-30,196.320007,198.139999,189.119995,193.294998,193.294998,7286700
2022-08-31,197.210007,197.940002,178.384995,182.610001,182.610001,15736300
2022-09-01,178.449997,180.000000,169.080002,172.970001,172.970001,6886300
2022-09-02,174.279999,177.130005,170.910004,172.449997,172.449997,4350000
2022-09-06,172.449997,172.690002,168.619995,171.149994,171.149994,2964800
2022-09-07,170.690002,173.089996,166.800003,171.960007,171.960007,3204700
2022-09-08,170.169998,179.880005,169.160004,179.875000,179.875000,3184300
2022-09-09,183.740005,191.520004,183.710007,190.860001,190.860001,4174700
2022-09-12,191.279999,195.289993,191.250000,195.100006,195.100006,3042900
2022-09-13,186.630005,189.800003,183.000000,184.699997,184.699997,3903500
2022-09-14,184.699997,185.490005,181.500000,184.110001,184.110001,2701700
2022-09-15,181.820007,185.139999,177.880005,178.860001,178.860001,2760100
2022-09-16,174.149994,175.199997,169.384995,171.009995,171.009995,4952100
2022-09-19,170.220001,175.850006,170.000000,175.389999,175.389999,2240500
2022-09-20,173.800003,175.951004,172.619995,173.869995,173.869995,2156600
2022-09-21,173.669998,176.850006,169.240005,169.250000,169.250000,3380100
2022-09-22,167.039993,169.125000,159.669998,161.279999,161.279999,3575800
2022-09-23,159.080002,161.649994,157.059998,160.389999,160.389999,2980500
2022-09-26,159.990005,165.800003,159.134995,159.350006,159.350006,2749900
2022-09-27,163.949997,165.119995,160.160004,162.580002,162.580002,2162900
2022-09-28,164.110001,167.899994,162.570007,167.250000,167.250000,2458500
2022-09-29,163.479996,166.240005,160.889999,165.699997,165.699997,2096200
2022-09-30,166.149994,171.604996,164.600006,164.809998,164.809998,2598000
2022-10-03,166.630005,170.690002,163.889999,169.309998,169.309998,2562200
2022-10-04,174.580002,178.690002,173.000000,175.070007,175.070007,2806300
2022-10-05,171.009995,178.339996,170.350006,176.699997,176.699997,2126100
2022-10-06,178.419998,181.839996,176.630005,178.389999,178.389999,2656900
2022-10-07,174.440002,175.220001,170.330002,171.880005,171.880005,2591800
2022-10-10,171.740005,172.460007,160.289993,161.080002,161.080002,3502700
2022-10-11,158.720001,160.500000,151.750000,155.789993,155.789993,3426200
2022-10-12,154.320007,155.779999,149.500000,152.990005,152.990005,3070500
2022-10-13,145.451996,155.425995,142.360001,152.600006,152.600006,3578300
2022-10-14,155.750000,156.539993,145.824997,145.979996,145.979996,3998300
2022-10-17,149.350006,154.039993,148.000000,151.610001,151.610001,3247800
2022-10-18,157.259995,161.500000,154.796997,156.880005,156.880005,3710800
2022-10-19,155.410004,157.009995,151.410004,152.539993,152.539993,2032800
2022-10-20,152.100006,158.449005,152.100006,153.880005,153.880005,2092800
2022-10-21,152.490005,157.050003,148.589005,156.320007,156.320007,2693600
2022-10-24,158.110001,158.699997,154.220001,157.970001,157.970001,2054900
2022-10-25,159.220001,164.669998,159.210007,162.110001,162.110001,2125100
2022-10-26,158.050003,167.358994,156.789993,161.770004,161.770004,2358900
2022-10-27,164.750000,168.130005,162.050003,164.729996,164.729996,2285800
2022-10-28,162.550003,164.979996,158.860001,163.649994,163.649994,1872700
2022-10-31,161.619995,164.809998,159.600006,161.199997,161.199997,2190200
2022-11-01,165.000000,168.479996,159.539993,160.529999,160.529999,2581000
2022-11-02,161.000000,161.169998,147.940002,147.990005,147.990005,4432800
2022-11-03,146.139999,146.139999,139.669998,141.529999,141.529999,4000300
2022-11-04,140.960007,141.169998,126.419998,127.559998,127.559998,8248500
2022-11-07,129.830002,129.899994,122.900002,124.680000,124.680000,5413900
2022-11-08,126.000000,129.830002,120.500000,127.000000,127.000000,4574800
2022-11-09,124.550003,124.620003,120.500000,122.360001,122.360001,3718400
2022-11-10,132.490005,136.095001,130.679993,135.759995,135.759995,5229500
2022-11-11,136.750000,144.826996,135.339996,143.119995,143.119995,4620200
2022-11-14,141.550003,144.130005,138.289993,142.009995,142.009995,3043700
2022-11-15,148.990005,151.425003,146.029999,148.300003,148.300003,3967100
2022-11-16,146.705002,147.630005,142.093002,143.649994,143.649994,2539500
2022-11-17,139.619995,141.369995,137.869995,139.229996,139.229996,3927400
2022-11-18,146.505005,146.720001,137.199997,138.990005,138.990005,5404900
2022-11-21,137.110001,137.509995,134.380005,135.559998,135.559998,2887200
2022-11-22,135.820007,136.309998,132.479996,135.800003,135.800003,3851200
2022-11-23,135.580002,141.619995,133.839996,140.889999,140.889999,2578100
2022-11-25,139.850006,141.369995,138.520004,140.050003,140.050003,1022500
2022-11-28,139.679993,141.000000,136.660995,139.449997,139.449997,3382200
2022-11-29,140.000000,140.320007,136.250000,138.000000,138.000000,10554600
2022-11-30,112.290001,117.809998,108.889999,117.650002,117.650002,38648000
2022-12-01,118.639999,124.918999,118.570000,124.070000,124.070000,14442800
2022-12-02,121.750000,125.550003,120.730003,124.000000,124.000000,8851000
2022-12-05,122.459999,124.410004,116.692001,118.330002,118.330002,5780700
2022-12-06,118.339996,118.800003,112.989998,113.830002,113.830002,4740900
2022-12-07,114.330002,114.989998,110.332001,113.199997,113.199997,4655200
2022-12-08,113.529999,116.370003,111.750000,114.239998,114.239998,4292600
2022-12-09,113.760002,117.000000,112.949997,115.080002,115.080002,3014600
2022-12-12,114.760002,118.580002,114.400002,118.540001,118.540001,3034600
2022-12-13,124.230003,125.519997,118.430000,120.989998,120.989998,4455100
2022-12-14,121.000000,123.800003,118.800003,120.570000,120.570000,3936000
2022-12-15,118.900002,121.089996,114.669998,114.989998,114.989998,3237200
2022-12-16,114.001999,114.915001,110.760002,111.500000,111.500000,5041900
2022-12-19,110.820000,111.285004,107.580002,108.089996,108.089996,4214000
2022-12-20,107.051003,110.482002,106.027000,109.830002,109.830002,3453800
2022-12-21,108.839996,109.120003,104.349998,107.349998,107.349998,6792700
2022-12-22,104.750000,105.669998,101.871002,103.970001,103.970001,4377800
2022-12-23,103.000000,103.279999,100.949997,101.989998,101.989998,3325200
2022-12-27,101.070000,102.320000,99.309998,100.660004,100.660004,3101900
2022-12-28,99.599998,101.680000,98.699997,99.959999,99.959999,3532000
2022-12-29,101.430000,105.510002,100.470001,104.570000,104.570000,3142800
2022-12-30,103.500000,106.186996,102.989998,105.290001,105.290001,3148900
2023-01-03,107.500000,108.459999,101.717003,103.279999,103.279999,3447500
2023-01-04,104.769997,106.889999,102.540001,104.364998,104.364998,3038200
2023-01-05,98.000000,98.010002,94.514999,94.889999,94.889999,10001700
2023-01-06,94.385002,95.959999,92.260002,94.720001,94.720001,6772300
2023-01-09,97.040001,99.800003,95.800003,96.570000,96.570000,6431700
2023-01-10,94.720001,96.029999,92.250000,95.669998,95.669998,7705000
2023-01-11,96.919998,98.500000,94.879997,97.000000,97.000000,5250100
2023-01-12,97.059998,98.050003,92.709999,97.980003,97.980003,4804800
2023-01-13,96.430000,99.930000,96.129997,99.529999,99.529999,4210300
2023-01-17,100.400002,105.759003,98.129997,104.430000,104.430000,6653500
2023-01-18,106.665001,107.400002,100.900002,101.000000,101.000000,5224100
2023-01-19,99.309998,101.790001,98.199997,99.849998,99.849998,4737500
2023-01-20,100.320000,103.760002,99.570000,103.410004,103.410004,4134700
2023-01-23,102.070000,106.349998,102.000000,106.300003,106.300003,3653800
2023-01-24,107.154999,109.010002,104.135002,104.599998,104.599998,5082200
2023-01-25,101.720001,101.940002,97.260002,100.820000,100.820000,7646200
2023-01-26,102.629997,104.550003,100.879997,104.470001,104.470001,6069500
2023-01-27,103.610001,105.841003,102.519997,104.349998,104.349998,6095700
2023-01-30,102.980003,103.580002,100.875000,101.370003,101.370003,5268100
2023-01-31,101.000000,105.919998,100.739998,105.900002,105.900002,4648300
2023-02-01,105.900002,111.639999,105.099998,110.500000,110.500000,5393700
2023-02-02,117.589996,117.589996,113.910004,115.930000,115.930000,7125800
2023-02-03,112.461998,117.412003,112.220001,113.559998,113.559998,4019100
2023-02-06,111.389999,115.120003,108.824997,109.419998,109.419998,3864700
2023-02-07,109.735001,115.080002,107.760002,114.589996,114.589996,4115300
2023-02-08,118.330002,119.190002,114.389999,114.480003,114.480003,5212100
2023-02-09,117.040001,117.790001,113.120003,113.419998,113.419998,3640900
2023-02-10,111.900002,112.620003,107.599998,108.959999,108.959999,3461500
2023-02-13,110.230003,113.290001,108.644997,112.169998,112.169998,2670700
2023-02-14,111.940002,116.660004,110.410004,116.309998,116.309998,3931000
2023-02-15,116.709999,120.559998,115.250000,120.519997,120.519997,4198500
2023-02-16,117.860001,118.730003,115.059998,115.120003,115.120003,4219100
2023-02-17,113.930000,114.290001,110.459999,114.250000,114.250000,3713300
2023-02-21,112.019997,114.749001,111.510002,112.430000,112.430000,3620800
2023-02-22,114.419998,118.309998,113.120003,117.629997,117.629997,5260100
2023-02-23,119.690002,120.550003,114.838997,117.440002,117.440002,5061100
2023-02-24,115.779999,118.800003,115.300003,117.279999,117.279999,4800600
2023-02-27,118.635002,123.239998,118.300003,120.650002,120.650002,5501900
2023-02-28,120.199997,122.680000,120.089996,120.690002,120.690002,3503800
2023-03-01,120.230003,121.050003,118.610001,120.209999,120.209999,2768300
