Date,Open,High,Low,Close,Adj Close,Volume
2022-07-11,3.980000,4.030000,3.750000,3.770000,3.770000,1065100
2022-07-12,3.700000,3.840000,3.660000,3.760000,3.760000,821800
2022-07-13,3.730000,3.880000,3.690000,3.840000,3.840000,803100
2022-07-14,3.720000,3.780000,3.640000,3.730000,3.730000,871300
2022-07-15,3.830000,3.870000,3.660000,3.860000,3.860000,742500
2022-07-18,3.930000,4.040000,3.820000,3.880000,3.880000,728700
2022-07-19,3.900000,4.080000,3.870000,4.070000,4.070000,1029000
2022-07-20,4.010000,4.280000,4.010000,4.270000,4.270000,937600
2022-07-21,4.140000,4.150000,3.860000,3.920000,3.920000,1433200
2022-07-22,3.910000,3.960000,3.690000,3.740000,3.740000,1289800
2022-07-25,3.790000,3.880000,3.700000,3.860000,3.860000,2000300
2022-07-26,3.890000,3.920000,3.770000,3.840000,3.840000,737300
2022-07-27,3.890000,4.020000,3.810000,4.010000,4.010000,917900
2022-07-28,4.030000,4.090000,3.860000,4.030000,4.030000,752800
2022-07-29,4.060000,4.310000,4.060000,4.300000,4.300000,1128500
2022-08-01,4.170000,4.280000,4.110000,4.210000,4.210000,784800
2022-08-02,4.210000,4.580000,4.190000,4.470000,4.470000,1235100
2022-08-03,4.570000,4.580000,4.370000,4.430000,4.430000,1204500
2022-08-04,4.420000,4.430000,4.290000,4.350000,4.350000,1050100
2022-08-05,4.310000,4.790000,4.290000,4.710000,4.710000,1420600
2022-08-08,4.720000,5.050000,4.720000,4.820000,4.820000,1812000
2022-08-09,5.000000,5.140000,4.730000,4.760000,4.760000,1397300
2022-08-10,4.800000,5.000000,4.710000,4.940000,4.940000,1006300
2022-08-11,5.000000,5.100000,4.840000,4.900000,4.900000,1157400
2022-08-12,4.900000,5.070000,4.820000,5.040000,5.040000,669700
2022-08-15,4.920000,4.920000,4.740000,4.770000,4.770000,1031800
2022-08-16,4.860000,4.860000,4.670000,4.810000,4.810000,902500
2022-08-17,4.750000,5.110000,4.740000,5.030000,5.030000,949300
2022-08-18,5.080000,5.300000,5.050000,5.250000,5.250000,1757300
2022-08-19,5.180000,5.230000,4.840000,4.910000,4.910000,1622500
2022-08-22,4.840000,4.860000,4.590000,4.690000,4.690000,1085700
2022-08-23,4.760000,4.960000,4.760000,4.810000,4.810000,870200
2022-08-24,4.790000,4.930000,4.740000,4.850000,4.850000,815000
2022-08-25,4.910000,4.930000,4.700000,4.840000,4.840000,912400
2022-08-26,4.840000,4.890000,4.590000,4.630000,4.630000,795600
2022-08-29,4.590000,4.750000,4.590000,4.650000,4.650000,705300
2022-08-30,4.590000,4.620000,4.130000,4.290000,4.290000,1482700
2022-08-31,4.210000,4.420000,4.110000,4.320000,4.320000,1608300
2022-09-01,4.180000,4.220000,3.990000,4.080000,4.080000,1530200
2022-09-02,4.220000,4.270000,3.970000,4.030000,4.030000,1547800
2022-09-06,4.010000,4.050000,3.840000,3.850000,3.850000,2169400
2022-09-07,3.790000,3.840000,3.730000,3.840000,3.840000,1662800
2022-09-08,3.860000,4.000000,3.810000,3.970000,3.970000,1884500
2022-09-09,4.050000,4.060000,3.950000,3.990000,3.990000,1416200
2022-09-12,4.170000,4.280000,4.050000,4.230000,4.230000,3920200
2022-09-13,4.130000,4.150000,3.930000,4.010000,4.010000,3385000
2022-09-14,4.020000,4.050000,3.730000,3.920000,3.920000,3615800
2022-09-15,3.880000,3.920000,3.770000,3.820000,3.820000,3282600
2022-09-16,3.780000,3.940000,3.660000,3.920000,3.920000,19890700
2022-09-19,3.840000,4.260000,3.840000,4.220000,4.220000,2712800
2022-09-20,4.200000,4.220000,4.050000,4.090000,4.090000,1341700
2022-09-21,4.120000,4.280000,4.070000,4.090000,4.090000,1177000
2022-09-22,4.130000,4.180000,4.080000,4.120000,4.120000,1035100
2022-09-23,3.980000,3.980000,3.710000,3.760000,3.760000,1409700
2022-09-26,3.730000,3.860000,3.630000,3.640000,3.640000,1189700
2022-09-27,3.700000,3.790000,3.630000,3.670000,3.670000,1143900
2022-09-28,3.680000,3.960000,3.680000,3.900000,3.900000,1046700
2022-09-29,3.840000,3.850000,3.670000,3.720000,3.720000,701800
2022-09-30,3.690000,3.800000,3.640000,3.640000,3.640000,954800
2022-10-03,3.780000,3.910000,3.710000,3.850000,3.850000,916200
2022-10-04,3.960000,3.970000,3.780000,3.890000,3.890000,1452900
2022-10-05,3.840000,3.920000,3.740000,3.920000,3.920000,748000
2022-10-06,3.860000,3.990000,3.760000,3.810000,3.810000,597100
2022-10-07,3.850000,3.850000,3.620000,3.680000,3.680000,1234400
2022-10-10,3.680000,3.700000,3.560000,3.590000,3.590000,550000
2022-10-11,3.530000,3.710000,3.520000,3.620000,3.620000,616700
2022-10-12,3.590000,3.810000,3.560000,3.790000,3.790000,904600
2022-10-13,3.690000,3.950000,3.660000,3.890000,3.890000,1019100
2022-10-14,3.910000,3.940000,3.750000,3.760000,3.760000,678600
2022-10-17,3.850000,4.040000,3.830000,4.000000,4.000000,738600
2022-10-18,4.060000,4.130000,3.950000,4.000000,4.000000,534500
2022-10-19,3.980000,4.090000,3.980000,4.070000,4.070000,545600
2022-10-20,4.120000,4.200000,3.990000,4.020000,4.020000,895400
2022-10-21,4.080000,4.190000,4.010000,4.170000,4.170000,758900
2022-10-24,4.160000,4.170000,4.080000,4.150000,4.150000,535900
2022-10-25,4.150000,4.290000,4.130000,4.150000,4.150000,653300
2022-10-26,4.170000,4.250000,4.110000,4.130000,4.130000,448500
2022-10-27,4.170000,4.230000,4.010000,4.010000,4.010000,519000
2022-10-28,4.050000,4.130000,3.920000,4.110000,4.110000,950000
2022-10-31,4.100000,4.160000,4.060000,4.130000,4.130000,545600
2022-11-01,4.210000,4.250000,4.110000,4.160000,4.160000,613200
2022-11-02,4.170000,4.270000,4.030000,4.040000,4.040000,719200
2022-11-03,4.030000,4.110000,3.930000,4.090000,4.090000,487100
2022-11-04,4.180000,4.210000,4.010000,4.090000,4.090000,634400
2022-11-07,4.100000,4.250000,4.030000,4.150000,4.150000,1059700
2022-11-08,3.750000,3.850000,3.480000,3.680000,3.680000,1846400
2022-11-09,3.610000,3.650000,3.480000,3.500000,3.500000,1147600
2022-11-10,3.580000,3.670000,3.380000,3.630000,3.630000,1292300
2022-11-11,3.720000,3.880000,3.660000,3.740000,3.740000,1209100
2022-11-14,3.700000,3.740000,3.540000,3.640000,3.640000,1404400
2022-11-15,3.700000,4.010000,3.650000,3.940000,3.940000,2243900
2022-11-16,3.900000,3.900000,3.590000,3.600000,3.600000,1069100
2022-11-17,3.560000,3.710000,3.470000,3.690000,3.690000,981700
